Body 255 : 20768.144164	-25629.953049	0.000000	|	7.093869	-9.153308	0.000000
Body 256 : -3896.625206	4833.310346	0.000000	|	-1.289298	1.527861	0.000000
Body 257 : -18823.778050	-9368.751063	0.000000	|	-6.771582	-3.441008	0.000000
Body 258 : 13949.919494	3537.657987	0.000000	|	4.727763	1.015392	0.000000
Body 259 : 1472.781039	2007.497957	0.000000	|	0.451623	0.318327	0.000000
Body 260 : 21016.563430	15228.531339	0.000000	|	7.400207	5.337773	0.000000
Body 261 : 114.920899	709.715243	0.000000	|	-0.067110	0.020940	0.000000
Body 262 : -4169.311647	-1544.692152	0.000000	|	-1.526954	-0.813465	0.000000
Body 263 : -9579.112606	18734.331786	0.000000	|	-3.439075	6.343266	0.000000
Body 264 : 2650.407807	-2223.754909	0.000000	|	0.784620	-0.843886	0.000000
Body 265 : -1843.851249	4677.242642	0.000000	|	-0.707898	1.556736	0.000000
Body 266 : 1724.294135	1051.317841	0.000000	|	0.523435	0.284026	0.000000
Body 267 : 10961.395836	38704.543209	0.000000	|	3.630502	12.925596	0.000000
Body 268 : 4005.567585	-3040.187483	0.000000	|	1.285387	-1.050179	0.000000
Body 269 : 4115.268961	358.197984	0.000000	|	1.303468	0.276917	0.000000
Body 270 : -2464.457755	1163.942046	0.000000	|	-1.152467	0.351061	0.000000
Body 271 : -504.854980	-886.848674	0.000000	|	-0.155273	-0.523353	0.000000
Body 272 : 7379.029173	175.138643	0.000000	|	2.418475	-0.190203	0.000000
Body 273 : 5887.796992	9272.344967	0.000000	|	1.846971	2.923966	0.000000
Body 274 : -1278.445813	-113.963941	0.000000	|	-0.592917	-0.173473	0.000000
Body 275 : -9475.883879	14060.475319	0.000000	|	-3.517763	4.784898	0.000000
Body 276 : 5711.531022	-5689.529410	0.000000	|	1.836799	-2.107071	0.000000
Body 277 : -2507.199255	-6408.866829	0.000000	|	-1.022136	-2.500536	0.000000
Body 278 : -456.113285	-128.611671	0.000000	|	-0.470927	-0.230873	0.000000
Body 279 : -1104.091192	-55.477807	0.000000	|	-0.719206	-0.039000	0.000000
Body 280 : -12447.597709	47035.714958	0.000000	|	-4.243803	15.760595	0.000000
Body 281 : -82995.907582	-57587.998467	0.000000	|	-28.146206	-19.589573	0.000000
Body 282 : -3760.938134	-31.543997	0.000000	|	-1.600824	-0.149717	0.000000
Body 283 : -2065.258251	-2156.387564	0.000000	|	-0.975352	-0.904129	0.000000
Body 284 : 5331.174508	4163.264005	0.000000	|	1.832717	1.233570	0.000000
Body 285 : 34990.329039	4638.244198	0.000000	|	11.636902	1.439194	0.000000
Body 286 : -4212.820512	2867.166841	0.000000	|	-1.535473	0.982474	0.000000
Body 287 : -2760.679641	605.481593	0.000000	|	-1.086363	-0.065640	0.000000
Body 288 : -4824.857318	-6064.220207	0.000000	|	-1.640760	-2.217496	0.000000
Body 289 : 8157.772958	-532.450411	0.000000	|	2.802222	-0.467013	0.000000
Body 290 : 133.008536	3897.882397	0.000000	|	0.060007	1.207777	0.000000
Body 291 : 11205.654171	-17362.504480	0.000000	|	3.700724	-5.909750	0.000000
Body 292 : -1112.264224	-490.778369	0.000000	|	-0.455688	-0.508813	0.000000
Body 293 : 361.951204	3268.166875	0.000000	|	0.139594	1.472523	0.000000
Body 294 : 1038.604413	-2545.511540	0.000000	|	0.326112	-1.034749	0.000000
Body 295 : 635.211775	-4346.310910	0.000000	|	0.091864	-1.498094	0.000000
Body 296 : 3205.709592	-439.581963	0.000000	|	1.633414	-0.213494	0.000000
Body 297 : 2637.019001	-658.761218	0.000000	|	1.303387	-0.145661	0.000000
Body 298 : 2381.491552	162.308113	0.000000	|	0.957877	-0.476011	0.000000
Body 299 : -3687.748298	-2594.511116	0.000000	|	-1.519098	-1.106119	0.000000
